segment_id,time_segment_id,cam1_filename,cam2_filename,cam3_filename,cam4_filename,congestion_enter_rating,congestion_exit_rating,date,timestamp_start,cycle_phase
seg_4683,4683,normanniles1/normanniles1_2025-10-26-12-51-45.mp4,normanniles2/normanniles2_2025-10-26-12-51-45.mp4,normanniles3/normanniles3_2025-10-26-12-51-45.mp4,normanniles4/normanniles4_2025-10-26-12-51-45.mp4,heavy delay,free flowing,2025-10-26,2025-10-26 12:51:41,train
seg_4684,4684,normanniles1/normanniles1_2025-10-26-12-52-45.mp4,normanniles2/normanniles2_2025-10-26-12-52-45.mp4,normanniles3/normanniles3_2025-10-26-12-52-45.mp4,normanniles4/normanniles4_2025-10-26-12-52-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 12:57:43,train
seg_4685,4685,normanniles1/normanniles1_2025-10-26-12-53-45.mp4,normanniles2/normanniles2_2025-10-26-12-53-45.mp4,normanniles3/normanniles3_2025-10-26-12-53-45.mp4,normanniles4/normanniles4_2025-10-26-12-53-45.mp4,light delay,free flowing,2025-10-26,2025-10-26 12:53:42,train
seg_4686,4686,normanniles1/normanniles1_2025-10-26-12-54-45.mp4,normanniles2/normanniles2_2025-10-26-12-54-45.mp4,normanniles3/normanniles3_2025-10-26-12-54-45.mp4,normanniles4/normanniles4_2025-10-26-12-54-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 12:54:44,train
seg_4687,4687,normanniles1/normanniles1_2025-10-26-12-55-45.mp4,normanniles2/normanniles2_2025-10-26-12-55-45.mp4,normanniles3/normanniles3_2025-10-26-12-55-45.mp4,normanniles4/normanniles4_2025-10-26-12-55-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 12:55:42,train
seg_4688,4688,normanniles1/normanniles1_2025-10-26-12-56-45.mp4,normanniles2/normanniles2_2025-10-26-12-56-45.mp4,normanniles3/normanniles3_2025-10-26-12-56-45.mp4,normanniles4/normanniles4_2025-10-26-12-56-45.mp4,light delay,free flowing,2025-10-26,2025-10-26 12:56:39,train
seg_4689,4689,normanniles1/normanniles1_2025-10-26-12-57-45.mp4,normanniles2/normanniles2_2025-10-26-12-57-45.mp4,normanniles3/normanniles3_2025-10-26-12-57-45.mp4,normanniles4/normanniles4_2025-10-26-12-57-45.mp4,moderate delay,free flowing,2025-10-26,2025-10-26 12:57:42,train
seg_4690,4690,normanniles1/normanniles1_2025-10-26-12-58-45.mp4,normanniles2/normanniles2_2025-10-26-12-58-45.mp4,normanniles3/normanniles3_2025-10-26-12-58-45.mp4,normanniles4/normanniles4_2025-10-26-12-58-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 12:58:40,train
seg_4691,4691,normanniles1/normanniles1_2025-10-26-12-59-45.mp4,normanniles2/normanniles2_2025-10-26-12-59-45.mp4,normanniles3/normanniles3_2025-10-26-12-59-45.mp4,normanniles4/normanniles4_2025-10-26-12-59-45.mp4,light delay,free flowing,2025-10-26,2025-10-26 12:59:42,train
seg_4692,4692,normanniles1/normanniles1_2025-10-26-13-00-45.mp4,normanniles2/normanniles2_2025-10-26-13-00-45.mp4,normanniles3/normanniles3_2025-10-26-13-00-45.mp4,normanniles4/normanniles4_2025-10-26-13-00-45.mp4,moderate delay,free flowing,2025-10-26,2025-10-26 13:00:39,train
seg_4693,4693,normanniles1/normanniles1_2025-10-26-13-01-45.mp4,normanniles2/normanniles2_2025-10-26-13-01-45.mp4,normanniles3/normanniles3_2025-10-26-13-01-45.mp4,normanniles4/normanniles4_2025-10-26-13-01-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 13:01:42,train
seg_4694,4694,normanniles1/normanniles1_2025-10-26-13-02-45.mp4,normanniles2/normanniles2_2025-10-26-13-02-45.mp4,normanniles3/normanniles3_2025-10-26-13-02-45.mp4,normanniles4/normanniles4_2025-10-26-13-02-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 13:02:40,train
seg_4695,4695,normanniles1/normanniles1_2025-10-26-13-03-45.mp4,normanniles2/normanniles2_2025-10-26-13-03-45.mp4,normanniles3/normanniles3_2025-10-26-13-03-45.mp4,normanniles4/normanniles4_2025-10-26-13-03-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 13:03:43,train
seg_4696,4696,normanniles1/normanniles1_2025-10-26-13-05-45.mp4,normanniles2/normanniles2_2025-10-26-13-05-45.mp4,normanniles3/normanniles3_2025-10-26-13-05-45.mp4,normanniles4/normanniles4_2025-10-26-13-05-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 13:05:43,train
seg_4697,4697,normanniles1/normanniles1_2025-10-26-13-06-45.mp4,normanniles2/normanniles2_2025-10-26-13-06-45.mp4,normanniles3/normanniles3_2025-10-26-13-06-45.mp4,normanniles4/normanniles4_2025-10-26-13-06-45.mp4,moderate delay,free flowing,2025-10-26,2025-10-26 13:06:41,train
seg_4698,4698,normanniles1/normanniles1_2025-10-26-13-07-45.mp4,normanniles2/normanniles2_2025-10-26-13-07-45.mp4,normanniles3/normanniles3_2025-10-26-13-07-45.mp4,normanniles4/normanniles4_2025-10-26-13-07-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 13:07:44,train
seg_4699,4699,normanniles1/normanniles1_2025-10-26-13-08-45.mp4,normanniles2/normanniles2_2025-10-26-13-08-45.mp4,normanniles3/normanniles3_2025-10-26-13-08-45.mp4,normanniles4/normanniles4_2025-10-26-13-08-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 13:08:41,train
seg_4700,4700,normanniles1/normanniles1_2025-10-26-13-09-45.mp4,normanniles2/normanniles2_2025-10-26-13-09-45.mp4,normanniles3/normanniles3_2025-10-26-13-09-45.mp4,normanniles4/normanniles4_2025-10-26-13-09-45.mp4,moderate delay,free flowing,2025-10-26,2025-10-26 13:09:40,train
seg_4701,4701,normanniles1/normanniles1_2025-10-26-13-10-45.mp4,normanniles2/normanniles2_2025-10-26-13-10-45.mp4,normanniles3/normanniles3_2025-10-26-13-10-45.mp4,normanniles4/normanniles4_2025-10-26-13-10-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 13:10:42,train
seg_4702,4702,normanniles1/normanniles1_2025-10-26-13-11-45.mp4,normanniles2/normanniles2_2025-10-26-13-11-45.mp4,normanniles3/normanniles3_2025-10-26-13-11-45.mp4,normanniles4/normanniles4_2025-10-26-13-11-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 13:11:40,train
seg_4703,4703,normanniles1/normanniles1_2025-10-26-13-12-45.mp4,normanniles2/normanniles2_2025-10-26-13-12-45.mp4,normanniles3/normanniles3_2025-10-26-13-12-45.mp4,normanniles4/normanniles4_2025-10-26-13-12-45.mp4,light delay,free flowing,2025-10-26,2025-10-26 13:12:43,train
seg_4704,4704,normanniles1/normanniles1_2025-10-26-13-13-45.mp4,normanniles2/normanniles2_2025-10-26-13-13-45.mp4,normanniles3/normanniles3_2025-10-26-13-13-45.mp4,normanniles4/normanniles4_2025-10-26-13-13-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 13:13:41,train
seg_4705,4705,normanniles1/normanniles1_2025-10-26-13-14-45.mp4,normanniles2/normanniles2_2025-10-26-13-14-45.mp4,normanniles3/normanniles3_2025-10-26-13-14-45.mp4,normanniles4/normanniles4_2025-10-26-13-14-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 13:14:33,train
seg_4706,4706,normanniles1/normanniles1_2025-10-26-13-15-45.mp4,normanniles2/normanniles2_2025-10-26-13-15-45.mp4,normanniles3/normanniles3_2025-10-26-13-15-45.mp4,normanniles4/normanniles4_2025-10-26-13-15-45.mp4,moderate delay,light delay,2025-10-26,2025-10-26 13:15:42,train
seg_4707,4707,normanniles1/normanniles1_2025-10-26-13-16-45.mp4,normanniles2/normanniles2_2025-10-26-13-16-45.mp4,normanniles3/normanniles3_2025-10-26-13-16-45.mp4,normanniles4/normanniles4_2025-10-26-13-16-45.mp4,moderate delay,free flowing,2025-10-26,2025-10-26 13:16:41,train
seg_4708,4708,normanniles1/normanniles1_2025-10-26-13-17-45.mp4,normanniles2/normanniles2_2025-10-26-13-17-45.mp4,normanniles3/normanniles3_2025-10-26-13-17-45.mp4,normanniles4/normanniles4_2025-10-26-13-17-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 13:17:43,train
seg_4709,4709,normanniles1/normanniles1_2025-10-26-13-18-45.mp4,normanniles2/normanniles2_2025-10-26-13-18-45.mp4,normanniles3/normanniles3_2025-10-26-13-18-45.mp4,normanniles4/normanniles4_2025-10-26-13-18-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 13:18:41,train
seg_4710,4710,normanniles1/normanniles1_2025-10-26-13-19-45.mp4,normanniles2/normanniles2_2025-10-26-13-19-45.mp4,normanniles3/normanniles3_2025-10-26-13-19-45.mp4,normanniles4/normanniles4_2025-10-26-13-19-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 13:19:43,train
seg_4733,4733,normanniles1/normanniles1_2025-10-26-13-42-45.mp4,normanniles2/normanniles2_2025-10-26-13-42-45.mp4,normanniles3/normanniles3_2025-10-26-13-42-45.mp4,normanniles4/normanniles4_2025-10-26-13-42-45.mp4,light delay,free flowing,2025-10-26,2025-10-26 13:42:40,train
seg_4734,4734,normanniles1/normanniles1_2025-10-26-13-43-45.mp4,normanniles2/normanniles2_2025-10-26-13-43-45.mp4,normanniles3/normanniles3_2025-10-26-13-43-45.mp4,normanniles4/normanniles4_2025-10-26-13-43-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 13:43:42,train
seg_4735,4735,normanniles1/normanniles1_2025-10-26-13-44-45.mp4,normanniles2/normanniles2_2025-10-26-13-44-45.mp4,normanniles3/normanniles3_2025-10-26-13-44-45.mp4,normanniles4/normanniles4_2025-10-26-13-44-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 13:44:41,train
seg_4736,4736,normanniles1/normanniles1_2025-10-26-13-45-45.mp4,normanniles2/normanniles2_2025-10-26-13-45-45.mp4,normanniles3/normanniles3_2025-10-26-13-45-45.mp4,normanniles4/normanniles4_2025-10-26-13-45-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 13:45:43,train
seg_4737,4737,normanniles1/normanniles1_2025-10-26-13-46-45.mp4,normanniles2/normanniles2_2025-10-26-13-46-45.mp4,normanniles3/normanniles3_2025-10-26-13-46-45.mp4,normanniles4/normanniles4_2025-10-26-13-46-45.mp4,light delay,free flowing,2025-10-26,2025-10-26 13:46:41,train
seg_4738,4738,normanniles1/normanniles1_2025-10-26-13-47-45.mp4,normanniles2/normanniles2_2025-10-26-13-47-45.mp4,normanniles3/normanniles3_2025-10-26-13-47-45.mp4,normanniles4/normanniles4_2025-10-26-13-47-45.mp4,heavy delay,free flowing,2025-10-26,2025-10-26 13:47:43,train
seg_4739,4739,normanniles1/normanniles1_2025-10-26-13-48-45.mp4,normanniles2/normanniles2_2025-10-26-13-48-45.mp4,normanniles3/normanniles3_2025-10-26-13-48-45.mp4,normanniles4/normanniles4_2025-10-26-13-48-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 13:48:47,train
seg_4740,4740,normanniles1/normanniles1_2025-10-26-13-49-45.mp4,normanniles2/normanniles2_2025-10-26-13-49-45.mp4,normanniles3/normanniles3_2025-10-26-13-49-45.mp4,normanniles4/normanniles4_2025-10-26-13-49-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 13:49:43,train
seg_4741,4741,normanniles1/normanniles1_2025-10-26-13-50-45.mp4,normanniles2/normanniles2_2025-10-26-13-50-45.mp4,normanniles3/normanniles3_2025-10-26-13-50-45.mp4,normanniles4/normanniles4_2025-10-26-13-50-45.mp4,light delay,free flowing,2025-10-26,2025-10-26 13:50:41,train
seg_4742,4742,normanniles1/normanniles1_2025-10-26-13-51-45.mp4,normanniles2/normanniles2_2025-10-26-13-51-45.mp4,normanniles3/normanniles3_2025-10-26-13-51-45.mp4,normanniles4/normanniles4_2025-10-26-13-51-45.mp4,moderate delay,free flowing,2025-10-26,2025-10-26 13:51:33,train
seg_4743,4743,normanniles1/normanniles1_2025-10-26-13-52-45.mp4,normanniles2/normanniles2_2025-10-26-13-52-45.mp4,normanniles3/normanniles3_2025-10-26-13-52-45.mp4,normanniles4/normanniles4_2025-10-26-13-52-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 13:52:42,train
seg_4744,4744,normanniles1/normanniles1_2025-10-26-13-53-45.mp4,normanniles2/normanniles2_2025-10-26-13-53-45.mp4,normanniles3/normanniles3_2025-10-26-13-53-45.mp4,normanniles4/normanniles4_2025-10-26-13-53-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 13:53:40,train
seg_4745,4745,normanniles1/normanniles1_2025-10-26-13-55-45.mp4,normanniles2/normanniles2_2025-10-26-13-55-45.mp4,normanniles3/normanniles3_2025-10-26-13-55-45.mp4,normanniles4/normanniles4_2025-10-26-13-55-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 13:55:40,train
seg_4746,4746,normanniles1/normanniles1_2025-10-26-13-56-45.mp4,normanniles2/normanniles2_2025-10-26-13-56-45.mp4,normanniles3/normanniles3_2025-10-26-13-56-45.mp4,normanniles4/normanniles4_2025-10-26-13-56-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 13:56:42,train
seg_4747,4747,normanniles1/normanniles1_2025-10-26-13-57-45.mp4,normanniles2/normanniles2_2025-10-26-13-57-45.mp4,normanniles3/normanniles3_2025-10-26-13-57-45.mp4,normanniles4/normanniles4_2025-10-26-13-57-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 13:57:40,train
seg_4748,4748,normanniles1/normanniles1_2025-10-26-13-58-45.mp4,normanniles2/normanniles2_2025-10-26-13-58-45.mp4,normanniles3/normanniles3_2025-10-26-13-58-45.mp4,normanniles4/normanniles4_2025-10-26-13-58-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 13:58:47,train
seg_4749,4749,normanniles1/normanniles1_2025-10-26-13-59-45.mp4,normanniles2/normanniles2_2025-10-26-13-59-45.mp4,normanniles3/normanniles3_2025-10-26-13-59-45.mp4,normanniles4/normanniles4_2025-10-26-13-59-45.mp4,light delay,free flowing,2025-10-26,2025-10-26 13:59:41,train
seg_4750,4750,normanniles1/normanniles1_2025-10-26-14-00-45.mp4,normanniles2/normanniles2_2025-10-26-14-00-45.mp4,normanniles3/normanniles3_2025-10-26-14-00-45.mp4,normanniles4/normanniles4_2025-10-26-14-00-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 14:00:43,train
seg_4751,4751,normanniles1/normanniles1_2025-10-26-14-01-45.mp4,normanniles2/normanniles2_2025-10-26-14-01-45.mp4,normanniles3/normanniles3_2025-10-26-14-01-45.mp4,normanniles4/normanniles4_2025-10-26-14-01-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 14:00:41,train
seg_4752,4752,normanniles1/normanniles1_2025-10-26-14-02-45.mp4,normanniles2/normanniles2_2025-10-26-14-02-45.mp4,normanniles3/normanniles3_2025-10-26-14-02-45.mp4,normanniles4/normanniles4_2025-10-26-14-02-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 14:02:40,train
seg_4753,4753,normanniles1/normanniles1_2025-10-26-14-03-45.mp4,normanniles2/normanniles2_2025-10-26-14-03-45.mp4,normanniles3/normanniles3_2025-10-26-14-03-45.mp4,normanniles4/normanniles4_2025-10-26-14-03-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 14:03:43,train
seg_4754,4754,normanniles1/normanniles1_2025-10-26-14-04-45.mp4,normanniles2/normanniles2_2025-10-26-14-04-45.mp4,normanniles3/normanniles3_2025-10-26-14-04-45.mp4,normanniles4/normanniles4_2025-10-26-14-04-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 14:04:41,train
seg_4755,4755,normanniles1/normanniles1_2025-10-26-14-05-45.mp4,normanniles2/normanniles2_2025-10-26-14-05-45.mp4,normanniles3/normanniles3_2025-10-26-14-05-45.mp4,normanniles4/normanniles4_2025-10-26-14-05-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 14:05:43,train
seg_4756,4756,normanniles1/normanniles1_2025-10-26-14-06-45.mp4,normanniles2/normanniles2_2025-10-26-14-06-45.mp4,normanniles3/normanniles3_2025-10-26-14-06-45.mp4,normanniles4/normanniles4_2025-10-26-14-06-45.mp4,light delay,free flowing,2025-10-26,2025-10-26 14:06:45,train
seg_4757,4757,normanniles1/normanniles1_2025-10-26-14-07-45.mp4,normanniles2/normanniles2_2025-10-26-14-07-45.mp4,normanniles3/normanniles3_2025-10-26-14-07-45.mp4,normanniles4/normanniles4_2025-10-26-14-07-45.mp4,light delay,free flowing,2025-10-26,2025-10-26 14:07:42,train
seg_4758,4758,normanniles1/normanniles1_2025-10-26-14-08-45.mp4,normanniles2/normanniles2_2025-10-26-14-08-45.mp4,normanniles3/normanniles3_2025-10-26-14-08-45.mp4,normanniles4/normanniles4_2025-10-26-14-08-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 14:08:40,train
seg_4759,4759,normanniles1/normanniles1_2025-10-26-14-09-45.mp4,normanniles2/normanniles2_2025-10-26-14-09-45.mp4,normanniles3/normanniles3_2025-10-26-14-09-45.mp4,normanniles4/normanniles4_2025-10-26-14-09-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 14:09:43,train
seg_4760,4760,normanniles1/normanniles1_2025-10-26-14-10-45.mp4,normanniles2/normanniles2_2025-10-26-14-10-45.mp4,normanniles3/normanniles3_2025-10-26-14-10-45.mp4,normanniles4/normanniles4_2025-10-26-14-10-45.mp4,light delay,free flowing,2025-10-26,2025-10-26 14:10:43,train
seg_4761,4761,normanniles1/normanniles1_2025-10-26-14-11-45.mp4,normanniles2/normanniles2_2025-10-26-14-11-45.mp4,normanniles3/normanniles3_2025-10-26-14-11-45.mp4,normanniles4/normanniles4_2025-10-26-14-11-45.mp4,light delay,free flowing,2025-10-26,2025-10-26 14:11:41,train
seg_4762,4762,normanniles1/normanniles1_2025-10-26-14-12-45.mp4,normanniles2/normanniles2_2025-10-26-14-12-45.mp4,normanniles3/normanniles3_2025-10-26-14-12-45.mp4,normanniles4/normanniles4_2025-10-26-14-12-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 14:12:43,train
seg_4763,4763,normanniles1/normanniles1_2025-10-26-14-13-45.mp4,normanniles2/normanniles2_2025-10-26-14-13-45.mp4,normanniles3/normanniles3_2025-10-26-14-13-45.mp4,normanniles4/normanniles4_2025-10-26-14-13-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 14:13:42,train
seg_4764,4764,normanniles1/normanniles1_2025-10-26-14-14-45.mp4,normanniles2/normanniles2_2025-10-26-14-14-45.mp4,normanniles3/normanniles3_2025-10-26-14-14-45.mp4,normanniles4/normanniles4_2025-10-26-14-14-45.mp4,light delay,free flowing,2025-10-26,2025-10-26 14:14:41,train
seg_4765,4765,normanniles1/normanniles1_2025-10-26-14-15-45.mp4,normanniles2/normanniles2_2025-10-26-14-15-45.mp4,normanniles3/normanniles3_2025-10-26-14-15-45.mp4,normanniles4/normanniles4_2025-10-26-14-15-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 14:15:43,train
seg_4766,4766,normanniles1/normanniles1_2025-10-26-14-16-45.mp4,normanniles2/normanniles2_2025-10-26-14-16-45.mp4,normanniles3/normanniles3_2025-10-26-14-16-45.mp4,normanniles4/normanniles4_2025-10-26-14-16-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 14:16:41,train
seg_4767,4767,normanniles1/normanniles1_2025-10-26-14-17-45.mp4,normanniles2/normanniles2_2025-10-26-14-17-45.mp4,normanniles3/normanniles3_2025-10-26-14-17-45.mp4,normanniles4/normanniles4_2025-10-26-14-17-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 14:17:43,train
seg_4768,4768,normanniles1/normanniles1_2025-10-26-14-18-45.mp4,normanniles2/normanniles2_2025-10-26-14-18-45.mp4,normanniles3/normanniles3_2025-10-26-14-18-45.mp4,normanniles4/normanniles4_2025-10-26-14-18-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 14:18:41,train
seg_4769,4769,normanniles1/normanniles1_2025-10-26-14-19-45.mp4,normanniles2/normanniles2_2025-10-26-14-19-45.mp4,normanniles3/normanniles3_2025-10-26-14-19-45.mp4,normanniles4/normanniles4_2025-10-26-14-19-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 14:19:40,train
seg_4770,4770,normanniles1/normanniles1_2025-10-26-14-20-45.mp4,normanniles2/normanniles2_2025-10-26-14-20-45.mp4,normanniles3/normanniles3_2025-10-26-14-20-45.mp4,normanniles4/normanniles4_2025-10-26-14-20-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 14:20:44,train
seg_4771,4771,normanniles1/normanniles1_2025-10-26-14-21-45.mp4,normanniles2/normanniles2_2025-10-26-14-21-45.mp4,normanniles3/normanniles3_2025-10-26-14-21-45.mp4,normanniles4/normanniles4_2025-10-26-14-21-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 14:21:42,train
seg_4772,4772,normanniles1/normanniles1_2025-10-26-14-22-45.mp4,normanniles2/normanniles2_2025-10-26-14-22-45.mp4,normanniles3/normanniles3_2025-10-26-14-22-45.mp4,normanniles4/normanniles4_2025-10-26-14-22-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 14:22:41,train
seg_4773,4773,normanniles1/normanniles1_2025-10-26-14-23-45.mp4,normanniles2/normanniles2_2025-10-26-14-23-45.mp4,normanniles3/normanniles3_2025-10-26-14-23-45.mp4,normanniles4/normanniles4_2025-10-26-14-23-45.mp4,moderate delay,free flowing,2025-10-26,2025-10-26 14:23:43,train
seg_4774,4774,normanniles1/normanniles1_2025-10-26-14-24-45.mp4,normanniles2/normanniles2_2025-10-26-14-24-45.mp4,normanniles3/normanniles3_2025-10-26-14-24-45.mp4,normanniles4/normanniles4_2025-10-26-14-24-45.mp4,light delay,free flowing,2025-10-26,2025-10-26 14:24:47,train
seg_4775,4775,normanniles1/normanniles1_2025-10-26-14-25-45.mp4,normanniles2/normanniles2_2025-10-26-14-25-45.mp4,normanniles3/normanniles3_2025-10-26-14-25-45.mp4,normanniles4/normanniles4_2025-10-26-14-25-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 14:25:40,train
seg_4776,4776,normanniles1/normanniles1_2025-10-26-14-26-45.mp4,normanniles2/normanniles2_2025-10-26-14-26-45.mp4,normanniles3/normanniles3_2025-10-26-14-26-45.mp4,normanniles4/normanniles4_2025-10-26-14-26-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 14:26:42,train
seg_4777,4777,normanniles1/normanniles1_2025-10-26-14-27-45.mp4,normanniles2/normanniles2_2025-10-26-14-27-45.mp4,normanniles3/normanniles3_2025-10-26-14-27-45.mp4,normanniles4/normanniles4_2025-10-26-14-27-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 14:27:41,train
seg_4778,4778,normanniles1/normanniles1_2025-10-26-14-28-45.mp4,normanniles2/normanniles2_2025-10-26-14-28-45.mp4,normanniles3/normanniles3_2025-10-26-14-28-45.mp4,normanniles4/normanniles4_2025-10-26-14-28-45.mp4,light delay,free flowing,2025-10-26,2025-10-26 14:26:43,train
seg_4779,4779,normanniles1/normanniles1_2025-10-26-14-29-45.mp4,normanniles2/normanniles2_2025-10-26-14-29-45.mp4,normanniles3/normanniles3_2025-10-26-14-29-45.mp4,normanniles4/normanniles4_2025-10-26-14-29-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 14:29:41,train
seg_4780,4780,normanniles1/normanniles1_2025-10-26-14-30-45.mp4,normanniles2/normanniles2_2025-10-26-14-30-45.mp4,normanniles3/normanniles3_2025-10-26-14-30-45.mp4,normanniles4/normanniles4_2025-10-26-14-30-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 14:30:44,train
seg_4781,4781,normanniles1/normanniles1_2025-10-26-14-31-45.mp4,normanniles2/normanniles2_2025-10-26-14-31-45.mp4,normanniles3/normanniles3_2025-10-26-14-31-45.mp4,normanniles4/normanniles4_2025-10-26-14-31-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 14:31:42,train
seg_4782,4782,normanniles1/normanniles1_2025-10-26-14-32-45.mp4,normanniles2/normanniles2_2025-10-26-14-32-45.mp4,normanniles3/normanniles3_2025-10-26-14-32-45.mp4,normanniles4/normanniles4_2025-10-26-14-32-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 14:32:43,train
seg_4783,4783,normanniles1/normanniles1_2025-10-26-14-33-45.mp4,normanniles2/normanniles2_2025-10-26-14-33-45.mp4,normanniles3/normanniles3_2025-10-26-14-33-45.mp4,normanniles4/normanniles4_2025-10-26-14-33-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 14:33:42,train
seg_4784,4784,normanniles1/normanniles1_2025-10-26-14-34-45.mp4,normanniles2/normanniles2_2025-10-26-14-34-45.mp4,normanniles3/normanniles3_2025-10-26-14-34-45.mp4,normanniles4/normanniles4_2025-10-26-14-34-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 14:34:39,train
seg_4785,4785,normanniles1/normanniles1_2025-10-26-14-35-45.mp4,normanniles2/normanniles2_2025-10-26-14-35-45.mp4,normanniles3/normanniles3_2025-10-26-14-35-45.mp4,normanniles4/normanniles4_2025-10-26-14-35-45.mp4,light delay,free flowing,2025-10-26,2025-10-26 14:35:42,train
seg_4786,4786,normanniles1/normanniles1_2025-10-26-14-36-45.mp4,normanniles2/normanniles2_2025-10-26-14-36-45.mp4,normanniles3/normanniles3_2025-10-26-14-36-45.mp4,normanniles4/normanniles4_2025-10-26-14-36-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 14:36:41,train
seg_4787,4787,normanniles1/normanniles1_2025-10-26-14-37-45.mp4,normanniles2/normanniles2_2025-10-26-14-37-45.mp4,normanniles3/normanniles3_2025-10-26-14-37-45.mp4,normanniles4/normanniles4_2025-10-26-14-37-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 14:37:43,train
seg_4788,4788,normanniles1/normanniles1_2025-10-26-14-38-45.mp4,normanniles2/normanniles2_2025-10-26-14-38-45.mp4,normanniles3/normanniles3_2025-10-26-14-38-45.mp4,normanniles4/normanniles4_2025-10-26-14-38-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 14:38:41,train
seg_4789,4789,normanniles1/normanniles1_2025-10-26-14-39-45.mp4,normanniles2/normanniles2_2025-10-26-14-39-45.mp4,normanniles3/normanniles3_2025-10-26-14-39-45.mp4,normanniles4/normanniles4_2025-10-26-14-39-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 14:39:35,train
seg_4790,4790,normanniles1/normanniles1_2025-10-26-14-40-45.mp4,normanniles2/normanniles2_2025-10-26-14-40-45.mp4,normanniles3/normanniles3_2025-10-26-14-40-45.mp4,normanniles4/normanniles4_2025-10-26-14-40-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 14:40:42,train
seg_4791,4791,normanniles1/normanniles1_2025-10-26-14-41-45.mp4,normanniles2/normanniles2_2025-10-26-14-41-45.mp4,normanniles3/normanniles3_2025-10-26-14-41-45.mp4,normanniles4/normanniles4_2025-10-26-14-41-45.mp4,moderate delay,free flowing,2025-10-26,2025-10-26 14:41:40,train
seg_4792,4792,normanniles1/normanniles1_2025-10-26-14-42-45.mp4,normanniles2/normanniles2_2025-10-26-14-42-45.mp4,normanniles3/normanniles3_2025-10-26-14-42-45.mp4,normanniles4/normanniles4_2025-10-26-14-42-45.mp4,free flowing,free flowing,2025-10-26,2025-10-26 14:42:42,train
