segment_id,congestion_enter_rating,congestion_exit_rating,cam3_vehicle_count,cam3_car_count,cam3_truck_count,cam3_motorcycle_count,cam3_bus_count,cam3_avg_vehicle_speed,cam3_speed_variance,cam3_stopped_vehicles,cam3_vehicles_entering,cam3_vehicles_exiting,cam3_vehicles_in_lanes_left,cam3_vehicles_in_lanes_center,cam3_vehicles_in_lanes_right,cam3_vehicles_in_lanes_top,cam3_vehicles_in_lanes_middle,cam3_vehicles_in_lanes_bottom,cam3_occupancy_by_zone_left,cam3_occupancy_by_zone_center,cam3_occupancy_by_zone_right,cam3_occupancy_by_zone_top,cam3_occupancy_by_zone_middle,cam3_occupancy_by_zone_bottom,cam3_scene_embedding_mean,cam3_scene_embedding_std,cam3_scene_complexity,cam3_avg_motion_magnitude,cam3_motion_entropy,cam3_directional_flow_left,cam3_directional_flow_right,cam3_directional_flow_up,cam3_directional_flow_down,cam3_density_score,cam3_queue_length,cam3_flow_rate,cam4_vehicle_count,cam4_car_count,cam4_truck_count,cam4_motorcycle_count,cam4_bus_count,cam4_avg_vehicle_speed,cam4_speed_variance,cam4_stopped_vehicles,cam4_vehicles_entering,cam4_vehicles_exiting,cam4_vehicles_in_lanes_left,cam4_vehicles_in_lanes_center,cam4_vehicles_in_lanes_right,cam4_vehicles_in_lanes_top,cam4_vehicles_in_lanes_middle,cam4_vehicles_in_lanes_bottom,cam4_occupancy_by_zone_left,cam4_occupancy_by_zone_center,cam4_occupancy_by_zone_right,cam4_occupancy_by_zone_top,cam4_occupancy_by_zone_middle,cam4_occupancy_by_zone_bottom,cam4_scene_embedding_mean,cam4_scene_embedding_std,cam4_scene_complexity,cam4_avg_motion_magnitude,cam4_motion_entropy,cam4_directional_flow_left,cam4_directional_flow_right,cam4_directional_flow_up,cam4_directional_flow_down,cam4_density_score,cam4_queue_length,cam4_flow_rate,cam2_vehicle_count,cam2_car_count,cam2_truck_count,cam2_motorcycle_count,cam2_bus_count,cam2_avg_vehicle_speed,cam2_speed_variance,cam2_stopped_vehicles,cam2_vehicles_entering,cam2_vehicles_exiting,cam2_vehicles_in_lanes_left,cam2_vehicles_in_lanes_center,cam2_vehicles_in_lanes_right,cam2_vehicles_in_lanes_top,cam2_vehicles_in_lanes_middle,cam2_vehicles_in_lanes_bottom,cam2_occupancy_by_zone_left,cam2_occupancy_by_zone_center,cam2_occupancy_by_zone_right,cam2_occupancy_by_zone_top,cam2_occupancy_by_zone_middle,cam2_occupancy_by_zone_bottom,cam2_scene_embedding_mean,cam2_scene_embedding_std,cam2_scene_complexity,cam2_avg_motion_magnitude,cam2_motion_entropy,cam2_directional_flow_left,cam2_directional_flow_right,cam2_directional_flow_up,cam2_directional_flow_down,cam2_density_score,cam2_queue_length,cam2_flow_rate,cam1_vehicle_count,cam1_car_count,cam1_truck_count,cam1_motorcycle_count,cam1_bus_count,cam1_avg_vehicle_speed,cam1_speed_variance,cam1_stopped_vehicles,cam1_vehicles_entering,cam1_vehicles_exiting,cam1_vehicles_in_lanes_left,cam1_vehicles_in_lanes_center,cam1_vehicles_in_lanes_right,cam1_vehicles_in_lanes_top,cam1_vehicles_in_lanes_middle,cam1_vehicles_in_lanes_bottom,cam1_occupancy_by_zone_left,cam1_occupancy_by_zone_center,cam1_occupancy_by_zone_right,cam1_occupancy_by_zone_top,cam1_occupancy_by_zone_middle,cam1_occupancy_by_zone_bottom,cam1_scene_embedding_mean,cam1_scene_embedding_std,cam1_scene_complexity,cam1_avg_motion_magnitude,cam1_motion_entropy,cam1_directional_flow_left,cam1_directional_flow_right,cam1_directional_flow_up,cam1_directional_flow_down,cam1_density_score,cam1_queue_length,cam1_flow_rate
seg_4065,light delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4066,moderate delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4067,light delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4068,free flowing,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4069,free flowing,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4070,free flowing,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4071,free flowing,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4072,light delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4073,light delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4096,light delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4097,free flowing,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4098,free flowing,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4099,free flowing,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4100,free flowing,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4101,free flowing,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,7.327212020033389,0.7395659432387313,0.0,0.01001669449081803,7.054135799407959,37.46772384643555,75.0,5.0,9.0,1.0,4.0,0.0,0.0,5.0,0.0,0.03025968186557293,0.022381074726581573,0.0,0.0,0.05264075845479965,0.0,0.9041547179222107,0.7956579923629761,0.0748746246099472,0.25070130825042725,3.54540016239561,0.4671966374269006,0.5328033625730995,0.47403752436647173,0.5259624756335283,0.16276041666666669,15.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4102,free flowing,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4103,light delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4104,free flowing,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4105,light delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4106,heavy delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4107,heavy delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4108,heavy delay,free flowing,3.0,4.98330550918197,0.8180300500834724,0.0,0.11352253756260434,6.489101886749268,23.148271560668945,51.0,22.0,10.0,1.0,2.0,0.0,1.0,2.0,0.0,0.00827869400382042,0.08871252089738846,0.0,0.00827869400382042,0.08871252089738846,0.0,1.0761693716049194,0.9221376776695251,0.10462576150894165,0.2338985949754715,3.563487023678279,0.45381683375104426,0.5461831662489557,0.45632483987747147,0.5436751601225286,0.09765625,17.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4109,heavy delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4110,heavy delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4111,heavy delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4112,heavy delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4113,moderate delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4114,moderate delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4115,moderate delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4116,moderate delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4117,moderate delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4118,heavy delay,free flowing,4.0,3.828333333333333,1.2083333333333333,0.0016666666666666668,0.14166666666666666,6.04680061340332,32.99925231933594,65.0,18.0,9.0,2.0,2.0,0.0,3.0,1.0,0.0,0.027664396911859512,0.020727556198835373,0.0,0.02515925094485283,0.023232702165842056,0.0,1.068817377090454,0.9273126125335693,0.09825068712234497,0.19107414782047272,3.5637781104412296,0.4583220391993328,0.5416779608006672,0.46117771754239645,0.5388222824576036,0.13020833333333334,16.25,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4119,light delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4120,free flowing,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4121,light delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4122,light delay,free flowing,3.0,7.6638795986622075,1.0986622073578596,0.005016722408026756,0.10367892976588629,6.958434104919434,43.86273956298828,92.0,21.0,32.0,2.0,1.0,0.0,2.0,1.0,0.0,0.011831029318273067,0.003925785422325134,0.0,0.007261588238179684,0.008495226502418518,0.0,1.06116783618927,0.9420278668403625,0.09658244252204895,0.23012644052505493,3.557478072275124,0.4472338350055741,0.5527661649944259,0.452691262541806,0.547308737458194,0.09765625,30.666666666666668,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4123,heavy delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4124,moderate delay,moderate delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4125,free flowing,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4126,free flowing,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4127,free flowing,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4128,light delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4129,light delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4130,heavy delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4131,heavy delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4132,heavy delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4133,free flowing,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4134,free flowing,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4135,heavy delay,moderate delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4136,heavy delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4137,heavy delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4138,moderate delay,light delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4139,moderate delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4140,free flowing,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4141,free flowing,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4142,heavy delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4165,light delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4166,heavy delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,9.419732441471572,0.46488294314381273,0.0033444816053511705,0.04013377926421405,5.625650405883789,31.64930534362793,96.0,9.0,23.0,5.0,7.0,0.0,1.0,11.0,0.0,0.03965077921748161,0.06966352462768555,0.0,0.002317965030670166,0.1069963350892067,0.0,0.8924900889396667,0.7907748222351074,0.08286541700363159,0.24317032098770142,3.5476957390611106,0.4178103207810321,0.5821896792189679,0.41684536262203625,0.5831546373779637,0.390625,8.0,16.0
seg_4167,heavy delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4168,heavy delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.238333333333333,0.8333333333333334,0.0,0.585,6.533566951751709,35.05043411254883,76.0,10.0,9.0,3.0,1.0,0.0,2.0,2.0,0.0,0.017057040706276894,0.019177785143256187,0.0,0.0028509609401226044,0.03338386490941048,0.0,0.9618393182754517,0.8016154766082764,0.09635283052921295,0.25236183404922485,3.533816620460062,0.45083837225465667,0.5491616277453434,0.4564706700027801,0.5435293299972199,0.13020833333333334,19.0,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4169,moderate delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4170,moderate delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4171,free flowing,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,4.688963210702341,0.7391304347826086,0.0,0.15217391304347827,7.434189796447754,41.26390838623047,70.0,7.0,12.0,6.0,2.0,0.0,1.0,7.0,0.0,0.054505057632923126,0.038852740079164505,0.0,0.0018006246536970139,0.09155717492103577,0.0,0.9735741019248962,0.8229631185531616,0.10544583201408386,0.2300688624382019,3.541251040398736,0.45285238991081384,0.5471476100891862,0.45592948717948717,0.5440705128205128,0.2604166666666667,8.75,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4172,moderate delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4173,heavy delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4174,heavy delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4175,heavy delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4176,moderate delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4177,moderate delay,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seg_4178,free flowing,free flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
